pathway	10M_3	11M_7	12M_5	13M_2	14M_4	15M_1	16M_3	17M_7	18M_6	19M_1	20M_2	21M_5	22M_4	23M_6	24M_5	25M_2	26M_4	27M_1	28M_3	29M_7	2M_3	30M_1	31M_6	32M_7	33M_3	34M_4	35M_5	36M_2	37M_7	38M_1	39M_6	3M_2	40M_5	41M_3	42M_4	43M_2	44M_7	45M_6	46M_5	47M_3	48M_1	49M_2	4M_4	50M_4	51M_7	52M_6	53M_3	54M_2	55M_5	56M_1	57M_4	58M_2	59M_3	5M_6	60M_6	61M_1	62M_4	63M_5	64M_7	65M_2	66M_1	67M_5	68M_3	69M_7	6M_1	70M_6	71M_4	7M_7	8M_5	9M_6
PWY-6269	98.1356964654781	2255.7448002505994	7516.428920338291	2044.6065162414657	894.8803725419191	5682.146833943416	2348.5956334378247	1932.2473505098808	354.3959657718369	2469.6956927707247	1199.7465537641374	278.93102514719095	537.3334402281694	128.80890349063878	553.4178172485293	1794.5454657470498	577.3201306266642	3313.677730684563	474.74218842371545	321.5421599204532	1575.1083038979027	1715.7124953084694	2191.1783836412474	310.67951250679505	381.8890441558658	458.390639620477	319.11315421984267	1878.7537828111178	1088.0349276513655	3217.589288715105	405.1954411793076	3411.6720040838522	2805.4795226713572	1235.8065322894313	1617.4512805528136	121.19723553491951	308.3442125461458	1078.9339437075175	1736.8460333399316	2642.19123887285	634.6608735107219	564.0414806551288	2067.577320149526	122.39859065246822	3405.7866367548872	1676.9937059320912	284.4502319889677	2424.9866862157855	581.5996850332506	1105.8299533915158	458.1357818578425	1077.054430825617	3737.862121685192	797.5081901201479	293.00277508438677	2407.5750732563747	972.3348020697049	601.404410233076	1742.0829265935124	1067.8934037627962	2012.8398676614988	213.92502077029363	200.56388729583557	65.84454681100817	4425.0696775364495	89.08609121082074	23.012816039213362	1904.660277585512	2462.460208707337	2489.6023165397705
PWY-6277	7566.918025516529	16598.70465849509	22403.108729673775	19696.31803398847	43680.17493246094	28304.311066281323	31457.79516116151	32425.53950943636	9323.23765847797	27907.37240969036	14827.760502860507	21313.88664189798	4660.457335796078	1513.5055518532363	12969.237625271422	20741.897919405375	12429.693352559882	12055.146918805463	7382.396551665875	6618.025737561806	19943.460403644425	85917.65202869993	20160.75644668194	13709.1369126965	17553.347378840746	7719.456872534005	10094.667821551808	24644.99685543105	6336.079905866716	20767.400075282683	9408.921602317321	28514.41379123814	26393.01625973799	16366.859796642395	9050.615455533214	5907.009782001884	6077.058861740888	20360.476228077783	12886.560873978173	12173.117748570003	12547.639709749745	8453.081817174587	4689.247405777	46277.188130388524	24188.82212397485	11060.01358904052	23094.824577307932	39282.340010076674	9352.168693785383	10049.998411384688	23941.13389273903	12338.15593326398	16036.392560277605	13657.202305202489	10198.570513451832	24681.470718214845	23078.312984360196	12303.466141782417	26695.77234544087	18343.733411129393	37655.41401983645	902.0543006767904	18252.479335932407	7702.755220000226	49977.2300796902	7374.394005717124	4488.657161077522	18172.033847232393	22187.646213395154	7958.132330135392
PWY-6282	727.0278763428391	1118.0257758773412	1591.5525436125513	3601.7388561278253	2951.6900336462627	10253.126998923088	3474.757386791464	1858.4967143729243	690.1335729583209	2626.6901530161317	2843.1342198314296	836.3676407444176	545.3885323046499	413.1057415527985	1003.0478503608144	2988.454325460487	1698.3580041497892	2415.186767813625	796.5940620202324	656.4969141872492	3175.994328482645	790.5765483627954	7225.507387651919	682.3749083457757	853.068654444673	834.6573723989031	350.9623435947549	1603.3021455637474	480.0380655694584	3302.3095803090737	191.7535017478515	4951.6050999381405	9430.382045844026	4357.238428519489	4724.703772007236	334.9734405287313	170.75567751713527	2051.314747794904	4829.008996518433	7776.483164565691	1024.7873594772732	383.1141211464336	7525.046530363501	205.37675637082017	12250.096913288207	6122.585266739106	521.0480081977465	1526.6130820762398	770.8647907943082	1722.259880861349	1541.6942854337944	147.00065772390488	13617.091129354256	1022.3289050558777	386.064937985165	6268.424953066439	3278.283911487122	1816.5916427631507	4414.41060688652	3159.825510393401	3566.574225493564	39.33173267457852	108.17320365075578	209.3386922330336	3728.5210421036313	121.96696005147041	103.89879112367012	4216.569033459642	1640.681705441695	8444.012951359915
PWY-6317	30266.53937268101	44676.53010275081	34635.87403062245	31387.97614356451	60791.69768254951	37539.60207018774	42877.52823394462	36882.60127140132	36349.92418728411	40390.904873502965	24838.670831703246	43978.793987322155	7064.024112048144	13332.23704213378	41087.939959043004	22261.355305298937	36643.57359683101	38744.08327300982	22762.297337636468	38909.79839628014	33073.51562943935	97971.25489646084	39800.84365983182	27312.731663386643	41974.28797757342	36640.04213851626	41320.602687834114	60456.10541796982	7892.901539398398	65347.211837906536	35198.22993204315	29676.976208760385	46847.88655315075	44982.56355490309	19113.75554076733	22409.469578912296	13187.558696899649	61723.18806109147	19356.723402027306	28698.5776033152	31669.804205878194	28655.141768170513	19801.366748309185	69890.53272740253	43265.77848518415	56426.901969461534	60207.56445057786	58703.89922276281	16479.86022993977	31421.98020961016	56856.771228910504	40007.88230350611	37177.495279053706	31488.74270806573	42849.36733611355	49246.85902662664	38562.16361483176	41662.71876886825	47902.6145051138	50651.89242786119	54222.67734848561	6354.785175107366	54042.893762123225	11834.132986265895	46689.72941435108	25624.792267452805	32558.32688317542	41599.943130452084	40818.05446419178	23093.577656588564
PWY-6338	0.0	0.0	0.0	13.053999966229236	0.0	141.9629644703553	30.761048387422157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.9113810115297	23.422717957125958	0.0	12.834011014110084	0.0	10.710665472340477	56.472761468133385	7.029788376298274	0.0	20.714326494174202	56.877256927534795	0.0	6.136383362425605	6.399240029092637	75.71166782756771	0.0	28.616235159198688	0.0	0.0	33.36073557237067	0.0	7.678816095626998	25.81794649181477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.654698272154722	6.101707619423999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.23821474609105	46.49132463406165	0.0	22.199252535142364	7.89828413336371	0.0	0.0	0.0	0.0	188.99613322529703	8.958696948960633	0.0	43.04196507855459	0.0	0.0
PWY-6339	0.0	0.0	0.0	73.86926369388796	0.0	0.0	73.9189534396687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.4003496178011	43.91424126554377	0.0	39.89668367511665	0.0	26.98136242941883	95.65574075333954	49.94589805548955	0.0	0.0	0.0	0.0	123.69874324836911	0.0	0.0	0.0	47.96240124206452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.570387462311544	51.96578960353136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.81647349519618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0803319746599	0.0	0.0	0.0	0.0	0.0
PWY-6353	745.9119766468962	3871.3579181654945	5470.473379517072	2862.832399165748	390.924844601091	4923.524341782141	4390.982425765953	3485.5586757133765	1391.3595196342771	5516.041807411239	1117.9155575783552	1242.1898037765877	888.6304848841938	134.96037908193378	1508.656552733365	6580.130344885582	1571.8113135062586	3039.6940052099385	795.6713052443813	1416.7484480219339	2980.2184516617895	4058.9475041072465	1542.2419147642954	872.7456479978862	1158.2516437666145	1628.4847598790243	499.07922719883106	2834.8592746420554	1295.082004598161	7112.848155905117	944.6035705536627	4035.117083571465	1623.8683816799662	799.5985730136499	1494.2007342763532	359.6944337572108	774.6163712192284	1589.313724927117	1005.0914301361154	354.44434401298275	1499.1497553457991	713.1758945636634	1045.5888947508286	274.02958088450174	397.54659349848447	779.3531267643882	908.3780150804106	5123.363309161261	1747.180251280232	1154.2694259675056	243.98790883263712	294.66972788924363	166.138567830387	911.5228882217816	929.1738164965983	6924.957515361314	848.9388040935235	214.17821197087625	2369.2526361905743	1198.5793758213192	8503.550635204849	112.80342260721844	664.6004455880299	1231.6070164867137	8315.728464568701	175.81528587913365	380.52235413584026	3119.325275372166	3387.317757448136	1412.1898245486113
PWY-6383	11.497601488426874	71.53834372684958	7.199083218897538	52.79084941556797	7.99929474067293	103.6337818919703	102.51792363149217	52.45561014933652	0.0	362.19594842114253	64.40924247779111	3.8597927776788534	9.99197199423911	10.335782186524968	1.9999480763636002	60.809235354408834	13.597027836031176	25.990334019292977	7.338718601301528	102.85816689793927	465.28444492001523	76.62833235345326	0.0	0.0	17.99529246335794	0.0	17.895929745670763	77.14679265493692	7.995093611721974	53.41711749051475	27.98776854553317	921.3738550804094	41.177401646324626	124.29859562045816	16.651728830602657	83.83795907781075	91.62383163492842	28.492457050270424	0.0	0.0	56.20582083163357	17.993733218245016	293.07570522066135	4.9997652716855825	19.59449458173631	18.99655157334553	0.0	81.43450349393649	2.499777856757013	24.39011062605586	9.9989196315914	27.889082794558902	0.0	14.995699092229243	9.998706329379068	136.2930862432354	55.090249649203955	14.337085197471556	41.878042122398675	4.999720195698177	79.93218425381123	0.0	14.397767118865254	15.987320263310977	517.7515126861543	21.990056733451198	0.0	26.49023789732123	8.49895811027108	0.0
PWY-6385	32111.682361890613	50953.81760644565	41759.934931465534	38995.75156951635	52157.1715378827	47381.60280843165	51438.76371276177	47283.718193343135	38600.44477724042	53771.27227921929	31389.830880945465	41476.846949506966	8798.61636199815	13683.772983261508	46092.79184754965	29347.22767050058	34248.13036107055	40956.07155713076	24404.698258889675	41578.989740887264	34775.32181035901	103611.15170745051	46122.64720581165	30427.7988389503	38173.41080349932	36273.627863226575	44967.21324779897	69235.78000994034	9208.837556835102	74102.09412055931	35490.36532139407	36280.07469394854	43887.1274067332	43788.489318956585	21207.94905977216	24225.81884138494	13462.858600925238	62932.132402591655	24561.954683694796	32674.164669847487	35875.142217198576	29113.49868130499	19876.199566236286	61813.373514106854	40374.79317724188	58185.50576748809	60353.18174789877	70073.4091028738	18544.699571206038	35689.46704699231	51116.66913186889	40913.97766808321	33893.68758894937	31051.50196009371	43729.326436891235	59307.67575408939	35166.229435959416	39075.35231237709	49714.048815449125	52341.660510319736	61356.53033890457	6708.7885268813225	52520.466335786856	13214.699229581744	72407.43791087459	28612.76435274476	34261.49203353291	45038.01794004399	45082.59519366421	24378.78282426556
PWY-6386	30654.75920023767	48835.523837619825	40478.18497036168	37526.77359973005	50926.068409784944	45818.25440693294	49761.90765182452	45837.96277604667	36851.33519750118	51759.814964526726	30146.13848698667	40125.932582261434	8480.949699603627	13065.39970971076	44045.667483304256	28493.62444344716	33006.04622072599	39308.11744756392	23385.32528046192	39649.213970654055	33645.75272143144	99114.88555357275	44320.3069591696	29334.098099095958	36926.80283224434	34720.10607094686	42929.19278127822	66374.32255666165	8955.619303230997	70898.24494031582	34053.53764562906	35360.243832645945	42559.661577719366	42139.653789366515	20367.11176970755	23186.720539850343	12981.369266611513	60357.96889593605	23629.61330022213	31281.481579674164	34361.516790624526	27966.438867740664	18973.095467213556	60215.55843501142	39140.660820666606	55565.50052272977	58041.14384884107	67725.05423179868	17873.56227379424	34132.83244793339	49464.32039531604	39257.79190602899	32727.653705953388	29926.504368780803	41834.90881272888	56993.72108968486	34188.007848047266	37571.513352437905	48048.05988453401	50232.98990819383	59447.37656408526	6408.395873512904	50519.15603274287	12782.907905196267	70178.87921848755	27334.740161921087	32636.288862402416	43244.50970096579	43415.85565705552	23338.530449391346
PWY-6387	32666.534346496082	51794.502560468965	42620.06034688288	39795.37663844649	53583.487560873655	48412.58867027407	52594.86410603259	48334.14084604769	39273.89483534694	54828.71402364235	32008.4428104027	42441.49272488743	8980.745105612968	13904.000664189854	46926.49153252991	30058.859193946493	34938.84756369957	41688.985421520134	24867.28494934735	42254.82047937224	35572.224759921155	105409.02702928371	47073.05926836176	31101.237621661705	39025.47248133061	36917.40095585073	45741.67007653422	70590.93524659045	9435.856962040507	75424.34335533826	36154.38249354193	37130.33331784253	44961.82555314303	44694.62392347391	21632.770860669625	24660.6723569923	13754.459837202905	64158.779245334634	25058.295929094103	33293.18813841042	36559.4434669997	29685.133435888856	20221.350688020993	63450.722835468565	41369.4726507243	59181.21595570327	61611.833574329365	71661.54242775803	18939.372822084093	36336.7183073332	52267.37221256384	41701.53740961578	34664.55243836098	31730.208885290533	44512.36172853162	60457.59068523686	36058.20591936125	39850.97930694962	50860.01966948688	53386.117858970596	62839.635487285545	6818.074006746521	53594.94603391253	13513.36582427647	73898.02142563845	29126.33216734314	34801.81459238505	45930.16757699701	46036.117713916785	24839.723352244328
PWY-6396	17.136255826405346	1387.1559762844963	314.8487297170164	366.73059976421246	79.43624463228626	368.02893198164276	1350.5999170076086	1537.1451380877545	33.10735394880883	1448.240401439623	370.22523545241586	57.14816363710609	38.17593974985262	24.039658139601134	45.65962422987558	405.6596194351951	261.3770629529321	285.7805184526393	178.36538460448403	273.4278813950859	849.4563910255093	253.1771231066231	105.54073012489955	114.27180960607737	6.671617535642838	134.83595221559062	33.2533912248436	453.47074732816185	216.904969274741	725.7299904799154	87.83914614849601	2101.000053770068	201.5061092044283	274.7800074829409	227.71995124741377	151.70891894531806	233.0496635916038	109.95090531664435	42.33587729751769	78.6302362735018	97.65808640886644	30.72449624755602	309.99771017149845	55.190738408473806	108.24838128854464	45.550052705153675	137.21272693909685	425.3388763124088	343.8848848096522	47.58854574747752	7.990098542064401	260.27490685991074	0.0	76.97005562437029	83.40333289598883	1734.5701679311244	192.29960476069834	17.865265548627143	689.7497502670755	92.06764972499997	35.637463675285794	3.9820832641642068	43.81108375280781	512.3266643114389	1973.0055294919177	64.99486078920954	35.34514452347106	316.2740104473048	393.3819148363492	14.638183283278183
PWY-6397	2.8695139056552956	25.892733971760443	3.75645435503159	17.830809886668796	0.0	3.2390752101465243	16.96183370695314	13.511354051897781	0.0	6.656231735573267	0.0	0.6739010821394651	5.45401487173552	4.69532748016219	1.0434735737237837	32.46500826410589	3.965180495774337	13.564237734455684	1.856471310541358	4.940950111034563	86.32283659216891	39.993449428815715	0.0	0.0	5.052590489081995	0.0	3.339074541391661	24.986643410547817	0.0	7.767803283797371	7.102959969542612	191.50798653814155	8.408838758698895	14.093592511918443	0.0	0.0	7.874593004602896	14.869223112507058	0.0	0.0	5.168799739904613	5.2173106540025485	0.0	0.0	10.225939405485832	9.912815330057654	0.0	0.0	0.0	12.728954514963007	5.217358274363886	11.414042777940802	0.0	0.0	3.4951167102915104	4.9564124358897885	11.634927971835202	1.1183140975080474	9.599858916743989	0.0	0.0	0.0	7.5129480923186245	8.347381676437637	47.18545053241928	3.1303495042020324	0.0	7.304231345404566	0.0	0.0
PWY-6467	245.02000000000004	420.9	505.83	786.8199999999999	537.46	2012.2400000000005	839.6999999999998	506.59999999999997	184.89000000000001	557.83	509.97	127.96	111.80000000000001	75.89999999999999	255.64999999999995	811.9000000000001	387.90999999999997	801.19	161.22	131.16	638.1800000000001	396.17999999999995	1333.0	114.55	167.10000000000002	200.0	111.52999999999999	355.61	128.51	743.77	49.029999999999994	996.1299999999998	1816.9300000000003	876.59	959.8500000000001	92.13999999999999	29.139999999999997	419.99999999999994	983.1800000000001	1644.22	238.36	60.8	1593.17	60.36000000000001	2363.42	1086.16	169.67	442.15999999999997	177.91000000000003	314.51	261.71000000000004	65.78999999999999	3135.2400000000002	212.67	100.35000000000001	1219.43	611.08	323.92	826.7100000000003	576.76	1151.92	10.569999999999999	26.1	63.71999999999999	880.2699999999999	27.2	25.34	1140.46	418.12	1780.6699999999998
